연도,시도,시군구,계약종별,1월,2월,3월,4월
2023,경상남도,하동군,일반용,9153838,8929865,7203104,7132827
2023,경상남도,하동군,교육용,664161,462462,413007,423426
2023,경상남도,하동군,산업용,11345590,11986131,13976679,18466575
2023,경상남도,하동군,농사용,15314124,14210266,10086824,7644668
2023,경상남도,하동군,가로등,380644,375205,346962,364718
2023,경상남도,하동군,심 야,3150213,3034800,2142594,1770621
2023,경상남도,하동군,합 계,45331006,44182149,38345809,40089417
2023,경상남도,산청군,주택용,4195942,4132721,3355289,3429184
2023,경상남도,산청군,일반용,8060786,7691682,6160123,5866252
2023,경상남도,산청군,교육용,718031,513752,393354,415210
2023,경상남도,산청군,산업용,7815854,7501867,7458393,7666096
2023,경상남도,산청군,농사용,16625929,15073614,10896861,8351430
2023,경상남도,산청군,가로등,496948,479954,466790,482347
2023,경상남도,산청군,심 야,3103193,3028201,2202354,1742336
2023,경상남도,산청군,합 계,41016683,38421791,30933164,27952855
2023,경상남도,함양군,주택용,4985463,4912474,4015449,4150073
2023,경상남도,함양군,일반용,8315767,8152382,6462669,6039086
2023,경상남도,함양군,교육용,679539,510542,440317,439351
2023,경상남도,함양군,산업용,5207165,28896345,4624823,4553835
2023,경상남도,함양군,농사용,7431292,7087049,5774926,5411052
2023,경상남도,함양군,가로등,509745,511259,504235,543095
2023,경상남도,함양군,심 야,2939400,2908082,2039997,1553761
2023,경상남도,함양군,합 계,30068371,52978133,23862416,22690253
2023,경상남도,거창군,주택용,8056547,7949952,6471503,6674119
2023,경상남도,거창군,일반용,13856627,13290062,10411674,9694064
2023,경상남도,거창군,교육용,1606330,1180030,1041633,993138
2023,경상남도,거창군,산업용,10492099,10717835,10099027,9971961
2023,경상남도,거창군,농사용,10575684,10336196,8350204,7503718
2023,경상남도,거창군,가로등,551306,526517,492368,504995
2023,경상남도,거창군,심 야,3783114,3678933,2577750,1942782
2023,경상남도,거창군,합 계,48921707,47679525,39444159,37284777
2023,경상남도,합천군,주택용,5417521,5367858,4352871,4415404
2023,경상남도,합천군,일반용,11521504,11187971,8875991,8049750
2023,경상남도,합천군,교육용,672435,533865,433437,392627
2023,경상남도,합천군,산업용,6809550,6246243,5961297,6033675
2023,경상남도,합천군,농사용,16826052,16586200,12624767,10092340
2023,경상남도,합천군,가로등,661768,671482,661714,723657
2023,경상남도,합천군,심 야,4096541,3946853,2825868,2148069
2023,경상남도,합천군,합 계,46005371,44540472,35735945,31855522
2023,제주특별자치도,제주시,주택용,68311473,66653823,56117803,56039082
2023,제주특별자치도,제주시,일반용,148065167,143150780,123365734,121962005
2023,제주특별자치도,제주시,교육용,9111194,7046024,6815216,6715334
2023,제주특별자치도,제주시,산업용,41449844,40204054,40555031,40571664
2023,제주특별자치도,제주시,농사용,46365256,46957097,41844344,43790319
2023,제주특별자치도,제주시,가로등,2695279,2462294,2297222,2167880
2023,제주특별자치도,제주시,심 야,9559660,9414378,7114932,5612791
2023,제주특별자치도,제주시,합 계,325557873,315888450,278110282,276859075
2023,제주특별자치도,서귀포시,주택용,25462682,25034364,20841410,21075010
2023,제주특별자치도,서귀포시,일반용,74875723,71169132,61582346,61603684
2023,제주특별자치도,서귀포시,교육용,4964246,4272380,3855319,3545098
2023,제주특별자치도,서귀포시,산업용,16430798,15838043,14715343,16031552
2023,제주특별자치도,서귀포시,농사용,115461546,131172863,108939456,105102992
2023,제주특별자치도,서귀포시,가로등,1891594,1710113,1599765,1499191
2023,제주특별자치도,서귀포시,심 야,3731514,3645553,2721019,2449842
2023,제주특별자치도,서귀포시,합 계,242818103,252842448,214254658,211307369
2023,세종특별자치시,세종시,주택용,57774414,57136221,48252007,49915929
2023,세종특별자치시,세종시,일반용,87157745,79339437,68608271,63302403
2023,세종특별자치시,세종시,교육용,11481033,8299199,7345155,7036403
2023,세종특별자치시,세종시,산업용,171781806,162510140,169957652,166052437
2023,세종특별자치시,세종시,농사용,9107122,8804685,7204538,6343243
2023,세종특별자치시,세종시,가로등,3609372,3423521,3114626,3108297
2023,세종특별자치시,세종시,심 야,12171933,11508842,8070399,5605594
2023,세종특별자치시,세종시,합 계,353083425,331022045,312552648,301364306
